47 3.0132520e+06  52.8520 6.363 4.342 0.053120 0.943000 0.000078 0.003110 0.000042 -3.338
48 3.0148410e+06  52.1260 6.357 4.347 0.050660 0.945500 0.000078 0.003110 0.000042 -3.338
49 3.0164300e+06  51.4000 6.352 4.352 0.048200 0.948000 0.000078 0.003110 0.000042 -3.338
50 3.0258862e+06  47.1302 6.314 4.522 0.046956 0.949039 0.000074 0.003120 0.000042 -3.370
51 3.0334390e+06  44.7278 6.300 4.608 0.046684 0.948936 0.000073 0.003120 0.000042 -3.765
52 3.0369272e+06  44.5136 6.299 4.660 0.046705 0.949335 0.000073 0.003120 0.000042 -4.330
53 3.0444332e+06  44.2470 6.297 4.757 0.046699 0.949720 0.000073 0.003120 0.000042 -5.051
54 3.0535550e+06  44.1311 6.292 4.857 0.046700 0.948879 0.000073 0.003120 0.000042 -4.685
55 3.0573225e+06  44.0572 6.289 4.894 0.046700 0.949027 0.000073 0.003120 0.000042 -4.757
56 3.0645208e+06  43.9261 6.278 4.954 0.046700 0.948991 0.000073 0.003120 0.000042 -4.740
57 3.0787690e+06  43.6729 6.257 5.033 0.046700 0.949015 0.000073 0.003120 0.000042 -4.747
58 3.0813375e+06  43.6155 6.253 5.044 0.046700 0.948966 0.000073 0.003120 0.000042 -4.748
59 3.1061300e+06  43.1800 6.241 5.073 0.046700 0.950000 0.000072 0.003120 0.000042 -4.759
60 3.1438945e+06  42.5341 6.242 5.075 0.046548 0.949794 0.000045 0.003160 0.000042 -4.779
61 3.1575100e+06  42.3100 6.243 5.076 0.046200 0.950000 0.000043 0.003160 0.000043 -4.781
62 3.1714128e+06  42.0816 6.244 5.078 0.046161 0.950033 0.000043 0.003161 0.000044 -4.765
63 3.1876900e+06  41.8200 6.246 5.084 0.042200 0.954000 0.000044 0.003160 0.000046 -4.794
64 3.2075770e+06  41.5082 6.248 5.099 0.030749 0.965354 0.000045 0.003155 0.000048 -4.890
65 3.2250200e+06  41.2300 6.249 5.116 0.018000 0.978000 0.000046 0.003150 0.000050 -4.809
66 3.2337152e+06  41.0728 6.248 5.127 0.010480 0.985522 0.000048 0.003149 0.000050 -4.297
67 3.2348500e+06  41.0200 6.245 5.134 0.007090 0.989000 0.000049 0.003150 0.000048 -3.404
68 3.2365658e+06  40.2741 6.242 5.185 0.001137 0.994706 0.000043 0.003124 0.000164 -3.419
69 3.2375108e+06  39.9663 6.240 5.211 0.000532 0.995213 0.000018 0.003111 0.000323 -3.429
70 3.2381685e+06  39.7522 6.239 5.229 0.000109 0.995737 0.000046 0.003102 0.000223 -3.436
71 3.2384542e+06  39.6606 6.239 5.238-0.000102 0.996466 0.000187 0.003098 0.000174 -3.439
72 3.2384730e+06  39.6559 6.238 5.239-0.000207 0.997124 0.000357 0.003097 0.000149 -3.439
73 3.2384798e+06  39.6517 6.239 5.240-0.000260 0.997058 0.000356 0.003099 0.000136 -3.439
74 3.2387325e+06  39.5606 6.240 5.250 0.000010 0.995548 0.000356 0.003100 0.000585 -3.442
75 3.2393475e+06  39.3438 6.243 5.271 0.000032 0.992838 0.000356 0.003101 0.003902 -3.448
76 3.2401108e+06  39.0758 6.245 5.296 0.000023 0.991504 0.000356 0.003100 0.005561 -3.455
77 3.2407722e+06  38.8442 6.248 5.318 0.000003 0.994569 0.000356 0.003100 0.001801 -3.462
78 3.2411135e+06  38.7249 6.249 5.330-0.000007 1.002798 0.003244 0.003094-0.000078 -3.465
79 3.2411918e+06  38.6979 6.250 5.334-0.000011 0.997761 0.015874 0.003035-0.001018 -3.466
80 3.2412310e+06  38.7040 6.251 5.335-0.000014 0.951087 0.046824 0.002853-0.001488 -3.466
81 3.2412505e+06  38.6874 6.253 5.338 0.000001 0.831378 0.106699 0.002466 0.057776 -3.466
82 3.2414115e+06  38.6246 6.255 5.345 0.000002 0.625873 0.199781 0.001842 0.168442 -3.469
83 3.2416790e+06  38.5329 6.258 5.355 0.000001 0.346852 0.321739 0.001013 0.322966 -3.472
84 3.2419800e+06  38.4300 6.261 5.366 0.000000 0.002340 0.470000 0.000000 0.516000 -3.476
 
  100.00 ML
 
 1 5.0000000e+03 100.0000 6.080 4.736 0.756000 0.240000 0.000989 0.000248 0.002110 -5.912
 2 1.2926595e+05  99.8158 6.086 4.731 0.756010 0.239990 0.000989 0.000248 0.002110 -5.878
 3 3.0944034e+05  99.5451 6.095 4.725 0.756006 0.239994 0.000989 0.000248 0.002110 -5.844
 4 5.5334012e+05  99.1722 6.108 4.719 0.755953 0.240047 0.000988 0.000250 0.002109 -5.810
 5 8.2603319e+05  98.7380 6.123 4.713 0.755957 0.240043 0.000988 0.000250 0.002109 -5.769
 6 1.0777648e+06  98.2970 6.137 4.706 0.756152 0.239848 0.000991 0.000242 0.002114 -5.711
 7 1.2999546e+06  97.8443 6.151 4.697 0.756219 0.239781 0.000992 0.000240 0.002116 -5.657
 8 1.5068628e+06  97.3384 6.163 4.687 0.755557 0.240442 0.000983 0.000265 0.002098 -5.650
 9 1.7051956e+06  96.8012 6.175 4.674 0.755038 0.240962 0.000976 0.000285 0.002085 -5.627
10 1.8950615e+06  96.3126 6.187 4.657 0.757112 0.238888 0.001004 0.000205 0.002139 -5.406
11 2.0735644e+06  95.3003 6.196 4.635 0.759894 0.236106 0.001040 0.000099 0.002212 -4.952
12 2.2338622e+06  92.0458 6.201 4.608 0.753944 0.242056 0.000961 0.000327 0.002056 -4.492
13 2.3703832e+06  85.2818 6.199 4.576 0.732447 0.263553 0.000674 0.001150 0.001493 -4.178
14 2.5888540e+06  72.6307 6.196 4.616 0.559275 0.436725 0.000054 0.003130 0.000061 -4.646
15 2.9096798e+06  64.8379 6.216 4.631 0.404039 0.591961 0.000052 0.003130 0.000059 -4.623
16 3.0349092e+06  61.6932 6.228 4.638 0.338706 0.657294 0.000055 0.003130 0.000057 -4.583
17 3.1018405e+06  60.0477 6.240 4.662 0.309410 0.686590 0.000057 0.003130 0.000057 -4.783
18 3.1046445e+06  60.0353 6.245 4.683 0.310097 0.685903 0.000057 0.003130 0.000057 -5.138
19 3.1071200e+06  60.0300 6.274 4.761 0.310000 0.686000 0.000057 0.003130 0.000057 -5.820
20 3.1096205e+06  59.8752 6.300 4.527 0.309000 0.687000 0.000057 0.003130 0.000057 -3.470
21 3.1099792e+06  59.7302 6.304 4.450 0.309000 0.687000 0.000057 0.003130 0.000057 -3.334
22 3.1103245e+06  59.5692 6.309 4.372 0.309000 0.687000 0.000057 0.003130 0.000057 -3.340
23 3.1105965e+06  59.4437 6.312 4.313 0.309000 0.687000 0.000057 0.003130 0.000057 -3.339
24 3.1108612e+06  59.3222 6.315 4.244 0.309000 0.687000 0.000057 0.003130 0.000057 -3.337
25 3.1111405e+06  59.1924 6.316 4.161 0.309000 0.687000 0.000057 0.003130 0.000057 -3.338
26 3.1113780e+06  59.0805 6.318 4.074 0.309000 0.687000 0.000057 0.003130 0.000057 -3.338
27 3.1114838e+06  59.0294 6.318 4.002 0.309000 0.687000 0.000057 0.003130 0.000057 -3.338
28 3.1117510e+06  58.9065 6.320 3.939 0.309000 0.687000 0.000057 0.003130 0.000057 -3.338
29 3.1123600e+06  58.6300 6.323 3.879 0.309000 0.687000 0.000057 0.003130 0.000057 -3.338
30 3.1124940e+06  58.5690 6.324 3.879 0.307600 0.688400 0.000057 0.003130 0.000057 -3.338
31 3.1126280e+06  58.5080 6.325 3.878 0.306200 0.689800 0.000058 0.003130 0.000057 -3.338
32 3.1127620e+06  58.4470 6.326 3.878 0.304800 0.691200 0.000058 0.003130 0.000057 -3.338
33 3.1128960e+06  58.3860 6.327 3.878 0.303400 0.692600 0.000058 0.003130 0.000057 -3.338
34 3.1130300e+06  58.3250 6.328 3.878 0.302000 0.694000 0.000058 0.003130 0.000057 -3.338
35 3.1131640e+06  58.2640 6.329 3.877 0.300600 0.695400 0.000058 0.003130 0.000057 -3.338
36 3.1132980e+06  58.2030 6.330 3.877 0.299200 0.696800 0.000058 0.003130 0.000057 -3.338
37 3.1134320e+06  58.1420 6.331 3.877 0.297800 0.698200 0.000058 0.003130 0.000057 -3.338
38 3.1135660e+06  58.0810 6.332 3.876 0.296400 0.699600 0.000058 0.003130 0.000057 -3.338
39 3.1137000e+06  58.0200 6.333 3.876 0.295000 0.701000 0.000058 0.003130 0.000057 -3.338
40 3.1147720e+06  57.5280 6.333 3.877 0.291100 0.704900 0.000058 0.003130 0.000056 -3.338
41 3.1158440e+06  57.0360 6.334 3.878 0.287200 0.708800 0.000059 0.003130 0.000056 -3.338
42 3.1169160e+06  56.5440 6.335 3.879 0.283300 0.712700 0.000059 0.003130 0.000056 -3.338
43 3.1179880e+06  56.0520 6.335 3.880 0.279400 0.716600 0.000059 0.003130 0.000056 -3.338
44 3.1190600e+06  55.5600 6.335 3.881 0.275500 0.720500 0.000059 0.003130 0.000056 -3.338
45 3.1201320e+06  55.0680 6.336 3.882 0.271600 0.724400 0.000059 0.003130 0.000056 -3.338
46 3.1212040e+06  54.5760 6.337 3.883 0.267700 0.728300 0.000060 0.003130 0.000056 -3.338
47 3.1222760e+06  54.0840 6.337 3.884 0.263800 0.732200 0.000060 0.003130 0.000056 -3.338
48 3.1233480e+06  53.5920 6.337 3.885 0.259900 0.736100 0.000060 0.003130 0.000056 -3.338
49 3.1244200e+06  53.1000 6.338 3.886 0.256000 0.740000 0.000060 0.003130 0.000056 -3.338
50 3.1247200e+06  52.9600 6.340 4.492 0.148000 0.848000 0.000067 0.003120 0.000053 -3.338
51 3.1268400e+06  52.1700 6.332 4.577 0.147000 0.849000 0.000069 0.003110 0.000052 -3.506
52 3.1307700e+06  51.4500 6.327 4.664 0.145000 0.851000 0.000071 0.003110 0.000052 -4.014
53 3.1314900e+06  51.3900 6.326 4.674 0.145000 0.851000 0.000071 0.003110 0.000052 -4.101
54 3.1333100e+06  51.2800 6.325 4.693 0.145000 0.851000 0.000071 0.003110 0.000052 -4.288
55 3.1528900e+06  50.9700 6.321 4.759 0.145000 0.851000 0.000071 0.003110 0.000052 -5.525
56 3.1744800e+06  50.7100 6.318 4.805 0.145000 0.851000 0.000071 0.003110 0.000052 -4.743
57 3.1964000e+06  50.3200 6.314 4.843 0.145000 0.851000 0.000070 0.003110 0.000052 -4.752
58 3.2190200e+06  49.9200 6.312 4.859 0.145000 0.852000 0.000067 0.003120 0.000052 -4.760
59 3.2272900e+06  49.7800 6.312 4.860 0.144000 0.852000 0.000065 0.003120 0.000052 -4.763
60 3.2426900e+06  49.5200 6.312 4.858 0.144000 0.852000 0.000059 0.003130 0.000052 -4.769
61 3.2683300e+06  49.0900 6.314 4.835 0.144000 0.852000 0.000042 0.003160 0.000052 -4.779
62 3.2973500e+06  48.6100 6.319 4.788 0.144000 0.852000 0.000038 0.003160 0.000052 -4.789
63 3.3299600e+06  48.0700 6.325 4.712 0.143000 0.854000 0.000039 0.003160 0.000053 -4.503
64 3.3332100e+06  47.9600 6.326 4.712 0.142000 0.854000 0.000039 0.003160 0.000054 -4.488
65 3.3558600e+06  47.5300 6.331 4.745 0.132000 0.864000 0.000040 0.003160 0.000057 -4.954
66 3.3765800e+06  47.3600 6.339 4.762 0.124000 0.872000 0.000040 0.003150 0.000058 -5.218
67 3.3811000e+06  47.3200 6.344 4.756 0.122000 0.874000 0.000041 0.003150 0.000058 -4.966
68 3.3819680e+06  47.3166 6.348 4.748 0.123108 0.872923 0.000041 0.003150 0.000058 -4.393
69 3.3823360e+06  47.2995 6.352 4.730 0.122076 0.873961 0.000041 0.003150 0.000058 -4.092
70 3.3828352e+06  47.2487 6.357 4.673 0.118087 0.877899 0.000041 0.003150 0.000058 -4.057
71 3.3834682e+06  47.1632 6.365 4.577 0.111056 0.884825 0.000042 0.003150 0.000058 -4.293
72 3.3840708e+06  47.0705 6.372 4.503 0.103220 0.892576 0.000042 0.003150 0.000057 -4.512
73 3.3844500e+06  47.0015 6.376 4.524 0.097097 0.898732 0.000042 0.003150 0.000057 -4.378
74 3.3845440e+06  46.9695 6.376 4.650 0.093832 0.902158 0.000042 0.003150 0.000057 -3.856
75 3.3845910e+06  46.9604 6.375 4.792 0.092467 0.903690 0.000042 0.003150 0.000057 -3.393
76 3.3846145e+06  46.9603 6.375 4.854 0.092079 0.904120 0.000041 0.003150 0.000057 -3.465
77 3.3846262e+06  46.9614 6.376 4.822 0.092051 0.904048 0.000041 0.003150 0.000057 -4.053
78 3.3846320e+06  46.9610 6.378 4.758 0.091992 0.903955 0.000041 0.003150 0.000057 -4.637
79 3.3846490e+06  46.9565 6.379 4.719 0.091554 0.904274 0.000042 0.003150 0.000057 -4.725
80 3.3846952e+06  46.9489 6.380 4.713 0.090774 0.905000 0.000042 0.003150 0.000057 -4.368
81 3.3847340e+06  46.9411 6.381 4.722 0.089928 0.905861 0.000041 0.003150 0.000057 -3.947
82 3.3847710e+06  46.9355 6.382 4.730 0.089250 0.906635 0.000042 0.003150 0.000057 -3.789
83 3.3848075e+06  46.9321 6.383 4.735 0.088736 0.907319 0.000042 0.003150 0.000057 -3.890
84 3.3848400e+06  46.9300 6.384 4.745 0.088300 0.908000 0.000042 0.003150 0.000057 -4.127
 
   60.00 ML
 
 1 5.0000000e+03  60.0000 5.690 4.700 0.756000 0.240000 0.000989 0.000248 0.002110 -6.291
 2 2.5590788e+05  59.8490 5.702 4.692 0.756000 0.240000 0.000989 0.000248 0.002110 -6.240
 3 6.9039462e+05  59.5627 5.724 4.684 0.756001 0.239999 0.000989 0.000248 0.002110 -6.179
 4 1.2103930e+06  59.1876 5.752 4.676 0.756000 0.240000 0.000989 0.000248 0.002110 -6.111
 5 1.6490420e+06  58.8083 5.776 4.666 0.755997 0.240003 0.000989 0.000248 0.002110 -6.041
 6 2.0392758e+06  58.4147 5.800 4.653 0.756011 0.239989 0.000989 0.000248 0.002110 -5.964
 7 2.3995518e+06  57.9772 5.823 4.634 0.755986 0.240014 0.000989 0.000248 0.002110 -5.879
 8 2.7230015e+06  57.5014 5.844 4.611 0.755967 0.240033 0.000989 0.000249 0.002109 -5.782
 9 3.0117800e+06  57.0321 5.865 4.585 0.756183 0.239817 0.000991 0.000243 0.002113 -5.671
10 3.2846780e+06  56.1825 5.886 4.533 0.755664 0.240336 0.000985 0.000257 0.002104 -5.554
11 3.5231955e+06  55.3979 5.904 4.471 0.755699 0.240301 0.000985 0.000256 0.002104 -5.412
12 3.6549925e+06  55.7576 5.917 4.454 0.758954 0.237046 0.001022 0.000165 0.002165 -5.144
13 3.7335208e+06  51.6182 5.917 4.275 0.747671 0.248329 0.000893 0.000483 0.001955 -4.494
14 3.8116345e+06  38.1105 5.908 4.410 0.529662 0.466338 0.000034 0.003160 0.000065 -5.246
15 3.8281742e+06  38.0190 5.913 4.419 0.525876 0.470124 0.000034 0.003160 0.000065 -5.262
16 3.8450900e+06  37.9300 5.920 4.434 0.522000 0.474000 0.000034 0.003160 0.000065 -5.320
17 3.8481955e+06  37.9159 5.923 4.443 0.520977 0.475023 0.000034 0.003160 0.000065 -5.333
18 3.8497482e+06  37.9191 5.929 4.457 0.520971 0.475029 0.000034 0.003160 0.000065 -5.338
19 3.8505245e+06  37.9100 5.943 4.482 0.521000 0.475000 0.000034 0.003160 0.000065 -5.359
20 3.8523188e+06  37.8175 5.959 4.304 0.518053 0.477947 0.000034 0.003160 0.000065 -3.729
21 3.8525350e+06  37.7682 5.961 4.263 0.516782 0.479218 0.000034 0.003160 0.000065 -3.531
22 3.8527158e+06  37.7090 5.963 4.223 0.515109 0.480891 0.000033 0.003160 0.000065 -3.410
23 3.8528635e+06  37.6430 5.964 4.183 0.513105 0.482895 0.000033 0.003160 0.000065 -3.355
24 3.8529900e+06  37.5800 5.966 4.142 0.511000 0.485000 0.000033 0.003160 0.000064 -3.338
25 3.8531042e+06  37.5275 5.968 4.097 0.508966 0.487034 0.000033 0.003160 0.000064 -3.335
26 3.8532098e+06  37.4820 5.969 4.049 0.506987 0.489013 0.000033 0.003160 0.000064 -3.337
27 3.8533085e+06  37.4378 5.971 3.998 0.505006 0.490994 0.000033 0.003160 0.000064 -3.339
28 3.8534022e+06  37.3933 5.972 3.942 0.503005 0.492995 0.000033 0.003160 0.000064 -3.338
29 3.8534900e+06  37.3500 5.973 3.882 0.501000 0.495000 0.000033 0.003160 0.000064 -3.338
30 3.8537170e+06  37.2460 5.977 3.872 0.496500 0.499500 0.000033 0.003160 0.000064 -3.338
31 3.8539440e+06  37.1420 5.981 3.862 0.492000 0.504000 0.000033 0.003160 0.000064 -3.338
32 3.8541710e+06  37.0380 5.985 3.852 0.487500 0.508500 0.000033 0.003160 0.000064 -3.338
33 3.8543980e+06  36.9340 5.989 3.842 0.483000 0.513000 0.000033 0.003160 0.000064 -3.338
34 3.8546250e+06  36.8300 5.993 3.832 0.478500 0.517500 0.000033 0.003160 0.000064 -3.338
35 3.8548520e+06  36.7260 5.998 3.822 0.474000 0.522000 0.000033 0.003160 0.000064 -3.338
36 3.8550790e+06  36.6220 6.002 3.812 0.469500 0.526500 0.000033 0.003160 0.000064 -3.338
37 3.8553060e+06  36.5180 6.006 3.802 0.465000 0.531000 0.000033 0.003160 0.000064 -3.338
38 3.8555330e+06  36.4140 6.010 3.792 0.460500 0.535500 0.000032 0.003160 0.000063 -3.338
39 3.8557600e+06  36.3100 6.014 3.782 0.456000 0.540000 0.000032 0.003160 0.000063 -3.338
40 3.8568090e+06  35.8290 6.017 3.783 0.445100 0.550900 0.000033 0.003160 0.000063 -3.338
41 3.8578580e+06  35.3480 6.021 3.785 0.434200 0.561800 0.000033 0.003160 0.000063 -3.338
42 3.8589070e+06  34.8670 6.024 3.786 0.423300 0.572700 0.000033 0.003160 0.000063 -3.338
43 3.8599560e+06  34.3860 6.027 3.787 0.412400 0.583600 0.000033 0.003160 0.000062 -3.338
44 3.8610050e+06  33.9050 6.030 3.789 0.401500 0.594500 0.000033 0.003160 0.000062 -3.338
45 3.8620540e+06  33.4240 6.034 3.790 0.390600 0.605400 0.000033 0.003160 0.000062 -3.338
46 3.8631030e+06  32.9430 6.037 3.791 0.379700 0.616300 0.000033 0.003160 0.000062 -3.338
47 3.8641520e+06  32.4620 6.040 3.792 0.368800 0.627200 0.000033 0.003160 0.000062 -3.338
48 3.8652010e+06  31.9810 6.044 3.794 0.357900 0.638100 0.000034 0.003160 0.000061 -3.338
49 3.8662500e+06  31.5000 6.047 3.795 0.347000 0.649000 0.000034 0.003160 0.000061 -3.338
50 3.8666595e+06  31.3066 6.052 3.907 0.243278 0.752688 0.000038 0.003160 0.000059 -3.338
51 3.8669810e+06  31.1586 6.049 4.019 0.245801 0.750213 0.000038 0.003160 0.000059 -3.338
52 3.8671828e+06  31.0612 6.048 4.076 0.244018 0.751979 0.000039 0.003157 0.000059 -3.340
53 3.8673882e+06  30.9829 6.050 4.211 0.230118 0.765877 0.000042 0.003150 0.000058 -3.327
54 3.8674555e+06  30.9554 6.055 4.345 0.202922 0.793108 0.000047 0.003145 0.000057 -3.437
55 3.8676112e+06  30.9274 6.054 4.466 0.184782 0.811089 0.000051 0.003140 0.000057 -4.416
56 3.8689088e+06  30.9016 6.051 4.585 0.170663 0.826169 0.000054 0.003133 0.000056 -4.807
57 3.8722295e+06  30.8445 6.051 4.646 0.160708 0.835496 0.000056 0.003130 0.000056 -4.729
58 3.8791258e+06  30.7141 6.050 4.677 0.159959 0.836019 0.000054 0.003130 0.000056 -4.745
59 3.9039000e+06  30.2800 6.041 4.786 0.159000 0.837000 0.000060 0.003130 0.000056 -4.760
60 3.9322668e+06  29.8035 6.023 4.908 0.156006 0.839994 0.000045 0.003147 0.000057 -4.782
61 3.9756280e+06  29.0418 5.989 4.998 0.155075 0.840924 0.000024 0.003161 0.000069 -4.763
62 4.0252122e+06  28.2220 5.987 5.024 0.154198 0.841796 0.000013 0.003159 0.000168 -4.843
63 4.0825500e+06  27.1800 5.983 5.142 0.001140 0.995000 0.000055 0.003140 0.000047 -3.850
64 4.0898252e+06  26.1196 5.957 5.162 0.001484 0.924585 0.071113 0.002678-0.000014 -3.905
65 4.1449862e+06  20.8317 5.823 5.181 0.000180 0.069932 0.588136 0.002446 0.335695 -4.140
66 4.1921178e+06  18.0068 5.743 5.212 0.000011 0.059985 0.478608 0.002331 0.455117 -4.297
67 4.1961700e+06  17.8200 5.746 5.231 0.000000 0.059500 0.469000 0.000000 0.465000 -4.310
68 4.1975130e+06  17.7613 5.758 5.254 0.000000 0.058173 0.466091 0.000000 0.469158 -4.313
69 4.1979220e+06  17.7433 5.764 5.264 0.000000 0.057774 0.465273 0.000000 0.470236 -4.315
70 4.1982900e+06  17.7269 5.770 5.272 0.000000 0.057427 0.464589 0.000000 0.471166 -4.316
71 4.1985955e+06  17.7130 5.774 5.280 0.000000 0.057153 0.464089 0.000000 0.471869 -4.317
72 4.1988220e+06  17.7024 5.777 5.284 0.000000 0.056975 0.463819 0.000000 0.472283 -4.317
73 4.1990035e+06  17.6935 5.780 5.288 0.000000 0.056852 0.463691 0.000000 0.472536 -4.318
74 4.1992015e+06  17.6835 5.784 5.292 0.000000 0.056710 0.463556 0.000000 0.472860 -4.319
75 4.1994800e+06  17.6695 5.789 5.298 0.000000 0.056476 0.463259 0.000000 0.473491 -4.319
76 4.1999015e+06  17.6485 5.796 5.309 0.000000 0.056075 0.462647 0.000000 0.474669 -4.321
77 4.2004545e+06  17.6213 5.807 5.323 0.000000 0.055520 0.461727 0.000000 0.476355 -4.322
78 4.2010500e+06  17.5922 5.818 5.339 0.000000 0.054908 0.460670 0.000000 0.478230 -4.324
79 4.2015975e+06  17.5656 5.829 5.355 0.000000 0.054338 0.459645 0.000000 0.479975 -4.326
80 4.2020030e+06  17.5460 5.838 5.368 0.000000 0.053913 0.458823 0.000000 0.481261 -4.327
81 4.2022160e+06  17.5362 5.844 5.378 0.000000 0.053688 0.458300 0.000000 0.481903 -4.328
82 4.2022655e+06  17.5345 5.847 5.384 0.000000 0.053632 0.458025 0.000000 0.482004 -4.328
83 4.2022900e+06  17.5395 5.848 5.388 0.000000 0.053712 0.457941 0.000000 0.481675 -4.328
84 4.2023020e+06  17.5500 5.847 5.391 0.000000 0.053900 0.458000 0.000000 0.481000 -4.328
 
   40.00 ML
 
 1 5.0000000e+03  40.0000 5.337 4.661 0.756000 0.240000 0.000989 0.000248 0.002110 -6.788
 2 3.7261469e+05  39.9311 5.352 4.652 0.756000 0.240000 0.000989 0.000248 0.002110 -6.724
 3 9.6459569e+05  39.7959 5.380 4.646 0.756000 0.240000 0.000989 0.000248 0.002110 -6.645
 4 1.6567078e+06  39.6206 5.415 4.639 0.756000 0.240000 0.000989 0.000248 0.002110 -6.558
